31,16,2,0,5.4,13,1,0
30,17,1,0,5.2,13,0,1
17,17,1,0,8.0,13,0,0
44,16,2,0,6.5,17,0,1
17,9,1,0,5.0,7,0,1
39,17,3,0,4.714285714285714,9,0,0
29,15,3,0,5.0,8,0,0
20,19,2,0,4.25,11,0,0
90,89,4,0,14.166666666666666,59,21,1
124,16,3,0,19.833333333333332,88,2,1
59,20,3,0,9.0,20,4,1
217,15,3,0,26.25,169,10,1
74,22,2,0,9.714285714285714,32,0,1
27,26,2,0,6.0,18,0,0
32,15,2,0,4.5,11,0,1
25,25,2,0,7.666666666666667,18,0,0
24,23,2,0,5.25,12,0,0
16,15,2,0,3.25,7,0,0
52,18,3,0,5.625,10,1,1
24,23,2,0,5.25,15,0,0
29,20,2,0,5.0,12,2,1
105,22,6,0,9.6,52,9,1
63,23,2,0,11.8,32,1,1
38,17,2,0,4.571428571428571,9,0,0
19,19,2,0,5.666666666666667,11,0,0
19,12,2,0,3.0,5,0,0
23,22,2,0,5.0,15,1,0
77,21,1,0,10.142857142857142,17,1,1
12,12,2,0,3.3333333333333335,4,0,0
29,28,2,0,6.5,20,0,0
66,12,1,0,10.166666666666666,32,0,1
46,11,3,0,5.714285714285714,11,3,0
79,35,3,0,12.333333333333334,24,5,1
23,22,1,0,7.0,17,1,1
39,14,3,0,4.714285714285714,8,0,0
92,45,3,0,17.6,28,8,1
79,47,3,1,12.333333333333334,23,2,1
16,13,1,0,3.25,7,0,1
15,14,2,0,3.0,6,0,0
97,14,4,0,15.333333333333334,41,10,1
24,16,2,0,4.0,8,0,0
34,15,3,0,4.833333333333333,8,1,0
17,17,1,0,8.0,13,0,0
79,29,5,0,7.0,21,1,1
21,20,2,0,4.5,12,1,0
104,14,4,0,7.75,20,3,1
84,28,1,0,13.166666666666666,24,0,1
209,10,2,0,22.333333333333332,161,8,1
47,16,2,0,5.857142857142857,12,1,1
109,16,3,0,14.714285714285714,67,10,1
67,40,3,0,12.6,22,6,1
27,13,1,0,6.0,9,0,1
25,15,2,0,4.2,8,0,0
53,11,3,0,6.714285714285714,19,2,0
154,16,3,0,21.142857142857142,99,10,1
19,18,2,0,4.0,10,0,0
32,18,2,0,4.5,9,0,0
14,14,2,0,4.0,6,0,0
19,18,2,0,4.0,7,0,1
32,17,2,0,5.6,13,1,0
43,16,3,0,4.5,12,0,0
21,16,2,0,3.4,8,0,0
23,23,2,0,7.0,15,1,0
21,20,1,0,6.333333333333333,16,0,0
13,12,1,0,3.6666666666666665,8,0,0
20,19,2,0,4.25,11,0,0
29,29,2,0,9.0,21,2,1
46,23,2,0,5.714285714285714,19,0,1
46,22,2,0,8.4,18,0,1
111,36,5,0,10.2,32,4,1
41,14,2,0,5.0,9,0,1
29,12,2,0,4.0,9,0,1
48,22,4,0,5.125,7,0,0
66,15,2,0,10.166666666666666,32,0,1
62,25,3,0,11.6,20,4,1
37,16,2,0,6.6,15,3,0
25,12,1,0,5.5,8,0,1
39,21,3,0,5.666666666666667,13,0,0
26,12,2,0,5.75,8,0,1
17,11,2,0,2.6,4,0,0
24,23,2,0,5.25,15,0,0
17,16,2,0,3.5,8,0,0
150,36,3,0,29.2,97,18,1
63,12,2,0,6.111111111111111,14,1,1
23,15,2,0,3.8,7,0,0
30,15,2,0,5.2,11,1,0
58,34,3,0,10.8,16,4,1
54,18,3,0,8.166666666666666,20,4,1
18,17,2,0,3.75,9,0,0
45,11,1,0,10.5,32,0,1
41,30,2,0,9.5,15,1,1
26,25,4,0,3.5,7,0,0
18,17,2,0,3.75,9,0,0
68,9,1,0,10.5,32,0,1
67,21,2,0,8.714285714285714,32,0,1
45,12,1,0,5.571428571428571,18,1,1
72,23,1,0,11.166666666666666,32,0,1
51,28,3,0,6.428571428571429,20,0,1
32,18,3,0,5.6,10,0,0
20,19,2,0,4.25,11,0,0
42,25,5,0,4.375,7,0,0
189,17,3,0,30.666666666666668,161,7,1
25,25,2,0,7.666666666666667,17,0,0
20,19,2,0,4.25,11,0,0
50,27,2,0,7.5,13,0,1
16,15,1,0,4.666666666666667,11,0,0
30,17,1,0,5.2,13,0,1
25,13,2,0,3.3333333333333335,6,0,1
30,14,3,0,3.4285714285714284,9,1,0
25,17,2,0,4.2,9,0,1
66,40,2,0,10.166666666666666,36,0,1
58,27,1,0,8.833333333333334,23,1,1
21,21,1,0,10.0,17,0,0
62,35,3,0,9.5,17,3,1
15,15,2,0,4.333333333333333,7,0,0
62,31,2,0,6.875,23,1,1
51,19,3,0,6.428571428571429,13,3,0
42,25,1,0,7.6,21,0,1
26,16,4,0,3.5,9,0,1
237,16,3,0,25.444444444444443,169,13,1
31,8,2,0,4.333333333333333,6,0,1
27,26,2,0,6.0,19,0,0
55,17,3,0,8.333333333333334,22,3,1
28,28,3,0,6.25,17,0,0
88,26,2,0,8.88888888888889,19,2,1
20,19,2,0,4.25,10,0,0
85,21,6,0,6.818181818181818,22,4,1
28,17,2,0,4.8,9,1,0
23,12,2,0,3.8,9,0,1
35,14,1,0,6.2,13,1,1
14,14,3,0,2.75,4,0,0
30,21,1,0,6.75,17,0,1
27,18,2,0,4.6,11,0,0
23,13,1,0,7.0,9,1,1
22,21,3,0,3.6,11,0,0
31,27,2,0,7.0,17,0,1
85,11,2,0,9.75,36,2,1
15,14,2,0,3.0,6,0,0
32,22,1,0,5.6,18,0,1
22,22,2,0,6.666666666666667,14,0,0
24,23,2,0,5.25,15,0,0
31,30,2,0,7.0,13,0,1
22,12,2,0,2.8333333333333335,4,0,1
24,18,1,0,5.25,11,1,1
29,16,3,0,4.0,8,0,0
61,23,3,0,5.888888888888889,10,0,1
12,6,1,0,3.3333333333333335,5,0,1
27,17,2,0,4.6,9,0,0
76,27,2,0,10.0,32,0,1
51,14,1,1,9.4,32,0,1
48,21,4,0,5.125,8,1,0
47,21,3,0,7.0,17,0,1
114,23,3,0,8.583333333333334,46,4,1
38,21,3,0,5.5,13,1,0
52,10,4,0,6.571428571428571,21,3,1
35,14,1,0,6.2,10,0,0
24,18,1,0,5.25,11,1,1
62,19,3,0,6.0,11,0,0
20,19,2,0,4.25,8,0,0
17,16,2,0,3.5,8,0,0
39,19,2,0,4.714285714285714,11,0,0
14,13,2,0,2.75,5,0,0
19,18,2,0,4.0,10,0,0
32,17,1,0,5.6,13,0,1
67,14,4,0,5.181818181818182,16,2,0
22,15,1,0,3.6,11,0,1
47,23,2,0,7.0,19,0,1
48,34,2,0,7.166666666666667,17,4,1
136,88,6,0,14.222222222222221,63,3,1
121,16,3,0,10.090909090909092,60,0,1
16,16,2,0,4.666666666666667,8,0,0
21,20,2,0,4.5,12,0,0
65,22,5,0,6.333333333333333,20,4,1
44,21,3,0,8.0,16,2,0
33,16,2,0,4.666666666666667,9,1,0
143,40,3,0,27.8,84,18,1
16,15,3,0,2.4,4,0,0
29,17,2,0,4.0,9,0,0
34,17,2,0,6.0,13,0,1
63,33,3,0,9.666666666666666,17,3,1
23,22,2,0,5.0,14,0,0
18,17,3,0,2.8,6,0,0
46,16,3,0,6.833333333333333,16,3,0
57,17,2,0,7.285714285714286,19,1,1
25,11,2,0,4.2,8,0,1
31,17,2,0,4.333333333333333,9,0,0
86,16,5,0,9.875,21,8,1
54,20,2,0,5.875,16,1,1
59,21,2,0,9.0,32,0,1
36,20,1,0,6.4,16,1,1
20,19,2,0,4.25,11,0,0
109,9,2,0,17.333333333333332,82,12,1
12,11,1,0,3.3333333333333335,8,0,1
22,22,2,0,6.666666666666667,14,1,0
180,31,1,0,24.857142857142858,128,0,1
16,15,2,0,3.25,7,0,0
35,16,3,0,5.0,8,0,0
12,12,2,0,3.3333333333333335,4,0,0
26,10,2,0,3.5,6,0,1
29,29,2,0,9.0,21,0,0
39,19,3,0,5.666666666666667,11,2,0
53,14,3,0,6.714285714285714,13,4,0
13,12,2,0,2.5,4,0,0
16,15,2,0,3.25,7,0,0
59,16,2,0,11.0,19,0,1
14,14,2,0,4.0,6,0,0
20,19,2,0,4.25,11,0,0
69,12,1,0,9.0,12,1,1
36,16,2,0,5.166666666666667,13,0,1
13,7,1,0,3.6666666666666665,5,1,1
23,23,2,0,7.0,15,1,0
257,24,2,0,27.666666666666668,125,17,1
24,11,1,0,4.0,8,1,1
75,30,4,0,8.5,23,2,0
217,29,3,0,30.142857142857142,169,9,1
20,20,2,0,6.0,12,0,0
35,15,2,0,6.2,18,2,0
17,17,2,0,5.0,9,0,0
23,23,2,0,7.0,15,0,0
21,21,2,0,6.333333333333333,13,0,0
47,22,3,0,5.857142857142857,16,0,1
99,20,6,0,7.333333333333333,39,2,1
28,28,2,0,8.666666666666666,20,0,0
124,26,3,0,16.857142857142858,68,13,1
27,27,2,0,8.333333333333334,19,0,0
18,17,1,0,5.333333333333333,13,0,0
17,16,3,0,2.6,6,0,0
56,15,5,0,4.7,14,1,1
27,12,2,0,4.6,8,0,1
28,19,3,0,3.8333333333333335,7,0,0
24,23,2,0,5.25,16,0,0
20,20,2,0,6.0,12,0,0
85,15,4,0,11.285714285714286,59,8,0
35,20,3,0,5.0,12,0,1
37,36,3,0,6.6,23,0,0
35,28,2,0,6.2,19,0,1
78,12,3,0,8.875,32,0,1
23,22,2,0,5.0,14,0,0
20,11,2,0,3.2,7,0,0
62,30,3,0,11.6,16,4,1
47,28,2,0,7.0,21,0,1
203,27,3,0,39.8,169,9,1
48,20,3,0,5.125,12,0,0
26,25,2,0,5.75,13,0,1
72,23,1,0,11.166666666666666,32,0,1
25,19,2,0,4.2,13,0,1
29,28,2,0,6.5,13,1,1
56,33,3,0,7.142857142857143,15,3,1
38,19,2,0,6.8,16,0,1
18,18,2,0,5.333333333333333,10,0,0
35,21,1,0,5.0,18,0,1
375,26,8,0,25.857142857142858,135,16,1
35,17,3,0,5.0,9,0,0
23,22,2,0,5.0,15,1,0
67,13,2,0,8.714285714285714,32,1,1
50,21,1,0,6.285714285714286,17,0,1
150,19,2,0,29.2,104,7,1
216,14,2,0,30.0,169,10,1
65,34,3,0,6.333333333333333,16,1,1
27,27,2,0,8.333333333333334,19,1,0
60,18,2,0,5.777777777777778,14,0,1
52,17,2,0,7.833333333333333,13,1,1
385,14,2,0,19.31578947368421,235,8,1
43,20,3,0,5.285714285714286,9,0,0
132,29,3,0,25.6,84,17,1
18,17,2,0,3.75,9,0,1
57,36,3,1,8.666666666666666,18,0,1
54,15,4,0,4.5,13,0,1
73,16,1,0,5.7272727272727275,12,1,1
54,9,3,0,6.857142857142857,25,2,0
21,18,1,0,6.333333333333333,14,0,1
22,22,2,0,6.666666666666667,14,0,0
198,15,3,0,27.428571428571427,161,8,1
158,23,5,0,12.25,35,15,1
45,21,3,0,8.2,23,5,0
41,14,3,0,6.0,10,0,0
15,15,2,0,4.333333333333333,7,0,0
54,18,3,0,5.111111111111111,11,1,1
18,18,2,0,5.333333333333333,10,0,0
53,28,2,0,8.0,14,6,1
38,12,2,1,6.8,10,2,0
51,25,3,0,7.666666666666667,17,4,1
22,21,2,0,4.75,13,0,0
26,25,2,0,5.75,17,0,0
30,29,2,0,6.75,14,2,1
59,20,1,0,5.666666666666667,16,0,1
115,9,9,0,6.733333333333333,25,3,1
37,12,3,0,3.75,6,0,0
36,19,3,0,5.166666666666667,15,0,0
25,24,2,0,5.5,16,0,0
62,18,2,0,6.0,15,2,1
39,15,1,0,5.666666666666667,11,1,1
205,13,2,0,33.333333333333336,169,9,1
17,17,2,0,5.0,9,0,0
30,29,3,0,5.2,19,0,0
63,18,4,0,7.0,24,3,0
42,18,3,0,7.6,19,0,1
16,15,2,0,3.25,7,0,1
24,16,2,0,5.25,7,2,0
23,22,2,0,5.0,14,0,0
24,23,3,0,4.0,12,0,0
22,22,2,0,6.666666666666667,14,0,0
19,18,1,0,5.666666666666667,14,0,0
35,16,2,0,5.0,11,0,0
201,21,1,0,49.5,174,28,1
54,16,4,0,5.875,13,1,0
18,18,2,0,5.333333333333333,10,0,0
44,18,2,0,5.428571428571429,13,0,1
32,14,2,0,5.6,10,0,1
37,14,1,0,5.333333333333333,11,1,1
61,13,2,0,7.857142857142857,32,0,1
22,21,2,0,4.75,13,0,0
64,23,4,0,8.285714285714286,28,3,0
18,17,2,0,3.75,7,0,0
47,46,3,0,8.6,22,0,1
30,21,2,0,5.2,14,0,1
20,19,2,0,4.25,11,0,0
46,13,1,0,14.666666666666666,32,0,1
20,19,2,0,4.25,11,0,0
39,11,2,0,7.0,24,2,0
32,15,4,0,3.7142857142857144,5,1,0
33,16,2,0,5.8,15,0,0
35,18,2,0,5.0,8,0,0
64,23,2,0,9.833333333333334,32,1,1
75,21,2,0,8.5,32,1,1
61,14,1,0,11.4,29,1,1
21,20,1,0,6.333333333333333,16,1,1
24,24,2,0,7.333333333333333,16,0,0
38,15,4,0,3.875,8,1,0
23,22,2,0,5.0,14,0,0
136,15,2,0,10.416666666666666,45,12,1
86,13,2,0,6.909090909090909,19,2,1
53,24,2,0,8.0,20,1,1
81,13,2,0,8.11111111111111,32,0,1
30,29,2,0,6.75,21,2,0
21,20,2,0,4.5,12,0,0
13,12,2,0,2.5,5,1,0
114,19,2,0,22.0,68,1,1
65,13,1,0,10.0,32,0,1
159,45,3,0,31.0,97,19,1
11,11,2,0,3.0,4,0,0
101,48,4,0,10.333333333333334,28,7,1
64,23,2,0,9.833333333333334,32,1,1
56,17,4,0,7.142857142857143,21,3,1
49,19,2,0,4.555555555555555,11,0,0
18,18,3,0,3.75,5,0,0
26,25,2,0,5.75,17,3,0
224,13,3,0,36.5,169,9,1
24,24,1,1,11.5,20,0,0
51,7,8,0,3.3333333333333335,7,0,1
17,16,2,0,3.5,8,0,0
24,12,2,0,3.1666666666666665,4,0,0
46,15,2,0,6.833333333333333,19,1,0
63,39,2,1,8.142857142857142,21,2,1
64,17,3,0,8.285714285714286,19,2,0
23,22,2,0,5.0,14,0,0
62,35,3,0,11.6,17,6,1
39,14,2,0,5.666666666666667,12,0,1
227,15,14,0,11.0,26,18,1
48,22,1,0,7.166666666666667,19,0,1
54,29,3,0,10.0,16,3,1
69,29,2,0,13.0,32,0,1
79,13,5,0,7.0,24,4,1
13,7,1,0,3.6666666666666665,5,1,1
83,37,3,0,15.8,28,8,1
55,22,3,0,7.0,20,3,1
29,28,2,0,6.5,21,1,0
14,6,1,0,4.0,7,0,1
64,20,1,0,12.0,32,0,1
82,13,2,0,15.6,59,3,1
63,18,2,0,8.142857142857142,17,2,1
90,21,3,0,6.0,15,1,0
60,9,2,0,11.2,36,6,1
24,14,2,0,4.0,8,0,0
19,19,2,0,5.666666666666667,11,0,0
27,27,3,0,6.0,16,0,0
29,28,1,0,9.0,24,0,0
45,18,2,0,4.75,10,2,1
24,11,1,0,4.0,7,0,1
58,8,3,0,10.8,39,9,1
17,16,2,0,3.5,9,0,1
20,19,2,0,4.25,11,0,0
63,13,4,0,7.0,21,3,1
21,20,2,0,4.5,12,0,0
15,14,2,0,3.0,6,0,0
44,24,2,0,8.0,18,1,1
39,13,3,0,5.666666666666667,12,0,0
18,17,2,0,3.75,9,0,0
23,22,3,0,3.8,12,0,0
35,17,2,0,5.0,12,0,0
65,17,4,0,6.333333333333333,13,1,1
22,14,2,0,4.75,7,0,0
56,19,4,0,8.5,32,5,0
62,17,4,0,8.0,29,3,1
125,13,2,0,20.0,86,9,1
68,13,4,0,7.625,17,4,1
62,34,3,0,6.875,23,1,1
20,20,2,0,6.0,12,0,0
35,17,3,0,5.0,9,0,0
14,13,2,0,2.75,5,0,0
22,22,2,0,6.666666666666667,11,0,0
75,10,3,0,14.2,56,10,0
64,23,2,0,9.833333333333334,32,1,1
43,23,1,0,7.8,19,4,1
111,12,1,0,13.0,28,0,1
26,25,2,0,5.75,17,0,0
17,17,2,0,5.0,9,0,0
13,12,2,0,2.5,4,0,0
53,16,2,0,3.909090909090909,8,0,1
62,34,3,0,11.6,16,3,1
56,29,3,0,10.4,17,3,1
46,16,2,0,8.4,24,2,0
70,28,2,0,10.833333333333334,32,1,1
41,17,2,0,7.4,15,0,0
77,25,3,0,6.8,11,0,0
159,37,3,0,25.666666666666668,97,18,1
20,19,2,0,4.25,11,0,0
105,25,4,0,6.571428571428571,21,3,1
19,18,2,0,4.0,10,0,0
81,49,3,0,12.666666666666666,23,2,1
45,19,3,0,5.571428571428571,8,0,0
88,31,5,0,7.9,25,4,1
39,13,3,0,3.4444444444444446,8,1,1
20,13,1,0,4.25,9,0,1
192,10,2,0,37.6,169,9,1
57,13,2,1,6.25,16,1,1
67,21,2,0,8.714285714285714,32,0,1
10,10,2,0,2.6666666666666665,3,0,0
72,15,3,0,7.111111111111111,24,3,1
13,6,1,0,3.6666666666666665,6,0,1
59,16,2,0,5.666666666666667,9,0,0
43,16,2,0,6.333333333333333,16,0,1
21,21,2,0,6.333333333333333,13,0,0
93,16,7,0,6.833333333333333,39,9,1
63,21,4,0,5.4,13,0,1
21,11,3,0,3.4,5,0,0
66,21,2,0,4.583333333333333,17,0,1
50,16,2,0,9.2,32,0,1
14,13,2,0,2.75,5,0,0
121,23,3,0,19.333333333333332,78,6,1
49,20,2,0,6.142857142857143,13,1,1
33,19,3,0,5.8,11,0,0
61,21,2,0,11.4,32,1,1
50,11,3,0,4.666666666666667,7,1,0
19,18,2,0,4.0,10,0,0
29,28,2,0,6.5,17,0,0
30,17,3,0,3.4285714285714284,6,0,0
70,29,3,0,7.875,21,0,1
111,31,3,0,21.4,79,9,1
37,24,3,0,5.333333333333333,11,0,0
257,28,4,0,20.5,169,10,1
55,11,2,0,6.0,15,1,1
31,17,2,0,5.4,12,0,0
163,31,3,0,22.428571428571427,108,15,1
25,24,2,0,5.5,16,0,0
31,20,2,0,5.4,12,1,0
63,19,2,0,6.111111111111111,12,1,1
48,20,1,0,8.8,16,1,1
24,23,2,0,5.25,15,0,0
28,11,2,0,3.8333333333333335,9,0,0
12,11,1,0,3.3333333333333335,8,0,0
69,17,3,0,6.0,11,0,1
37,26,3,0,6.6,13,0,1
41,14,3,0,5.0,10,0,0
62,11,2,0,6.875,14,2,1
70,34,2,0,7.875,16,0,1
18,17,2,0,3.75,8,0,0
102,13,2,0,8.363636363636363,32,1,1
43,12,2,0,7.8,20,3,1
128,65,13,0,6.588235294117647,16,0,1
47,11,3,0,5.0,9,0,0
33,33,3,0,7.5,18,0,0
19,12,1,0,4.0,9,0,1
71,20,3,0,11.0,33,6,0
38,16,2,0,4.571428571428571,8,0,0
59,13,4,0,6.5,17,3,1
37,18,2,0,5.333333333333333,14,2,1
31,15,4,0,2.5555555555555554,5,0,0
40,16,2,0,7.2,18,1,0
14,13,2,0,2.75,5,0,0
20,20,2,0,6.0,12,0,0
34,33,2,0,7.75,15,1,1
121,13,6,1,12.555555555555555,46,14,1
71,18,1,0,11.0,32,1,1
199,18,2,0,32.333333333333336,161,7,1
15,14,2,0,3.0,6,0,0
26,25,2,0,5.75,19,0,1
48,23,3,1,8.8,16,2,1
36,16,2,0,5.166666666666667,13,0,1
65,14,4,0,5.6,11,1,1
21,12,2,0,3.4,7,0,0
30,14,1,0,5.2,10,0,1
21,20,3,0,3.4,7,0,0
18,17,3,0,2.8,7,0,0
158,44,3,0,30.8,97,20,1
67,6,3,0,12.6,35,6,1
41,40,2,0,9.5,24,0,1
25,15,2,0,5.5,11,0,1
82,23,3,0,5.916666666666667,19,3,1
21,20,2,0,4.5,12,0,0
46,17,3,0,5.714285714285714,12,0,0
158,44,3,0,30.8,97,19,1
89,18,5,0,8.0,20,4,1
20,15,2,0,3.2,7,0,0
27,26,2,0,6.0,18,0,0
79,20,1,1,9.0,18,0,1
23,23,2,0,7.0,15,0,0
31,16,1,0,9.666666666666666,14,0,1
38,15,4,0,3.875,8,0,0
66,23,2,0,8.571428571428571,24,3,1
20,19,2,0,4.25,11,0,0
138,14,4,0,16.375,73,18,1
48,17,3,0,6.0,10,0,0
43,21,1,0,7.8,17,2,1
23,23,2,0,7.0,15,0,0
77,20,2,0,7.666666666666667,13,0,1
279,21,4,0,39.0,241,26,1
29,28,2,0,6.5,14,1,1
47,21,2,0,8.6,17,4,1
34,21,3,0,6.0,13,0,0
43,18,4,0,5.285714285714286,12,0,0
27,17,2,0,6.0,14,1,1
29,14,1,0,6.5,10,0,1
27,26,2,0,6.0,18,0,0
66,14,1,0,8.571428571428571,20,2,1
23,22,2,0,5.0,14,0,0
15,14,2,0,3.0,6,0,0
33,19,2,0,5.8,12,1,1
62,37,3,0,11.6,19,3,1
42,17,3,0,6.166666666666667,9,0,0
37,7,2,0,5.333333333333333,9,1,1
53,21,4,0,5.0,7,1,0
52,28,3,0,7.833333333333333,13,0,1
23,16,2,0,3.8,8,0,1
19,18,2,0,4.0,10,0,0
43,14,3,0,6.333333333333333,11,2,1
46,45,4,0,6.833333333333333,21,2,0
14,13,2,0,2.75,5,0,0
14,13,2,0,2.75,5,0,0
56,17,2,0,8.5,32,0,1
18,17,2,0,3.75,9,2,0
55,11,5,0,5.222222222222222,11,0,1
48,47,1,0,15.333333333333334,43,1,1
95,13,2,0,7.7272727272727275,19,2,1
135,32,3,0,26.2,84,17,1
25,24,2,0,5.5,16,0,0
138,28,2,0,12.9,32,7,1
42,23,3,0,6.166666666666667,11,0,0
47,47,2,0,15.0,37,0,1
21,20,2,0,4.5,12,0,0
27,17,2,0,4.6,9,0,0
23,23,2,0,7.0,15,0,0
21,20,1,0,6.333333333333333,16,0,0
75,9,1,0,14.2,58,0,1
72,19,4,0,9.428571428571429,17,4,1
12,12,1,0,5.5,8,0,0
21,20,3,0,3.4,10,0,0
57,47,5,0,7.285714285714286,17,5,1
43,11,3,0,4.5,9,0,0
56,16,3,0,7.142857142857143,18,4,0
44,19,2,0,4.625,11,0,1
55,15,7,0,3.3076923076923075,8,1,1
27,23,2,0,4.6,17,0,1
45,36,2,0,6.666666666666667,18,0,1
60,8,3,0,11.2,41,9,1
85,40,3,0,16.2,28,6,1
19,18,3,0,3.0,8,0,1
94,17,5,0,6.916666666666667,28,4,1
19,18,2,0,4.0,10,0,0
485,18,2,0,31.4,90,50,1
18,13,2,0,2.8,6,0,1
36,17,2,0,6.4,17,2,0
149,13,3,0,17.75,104,16,1
42,17,3,0,6.166666666666667,12,0,0
42,31,3,0,7.6,13,1,1
53,19,1,0,17.0,33,1,1
200,15,2,0,27.714285714285715,161,7,1
97,11,8,0,6.0,18,4,1
42,18,1,0,6.166666666666667,14,1,1
40,17,2,0,5.833333333333333,15,2,0
56,16,2,0,7.142857142857143,28,0,0
16,15,2,0,3.25,7,0,0
46,22,4,0,5.714285714285714,9,1,0
26,25,2,0,5.75,14,2,1
16,15,2,0,3.25,7,0,0
50,21,3,0,4.666666666666667,15,1,1
22,21,3,0,3.6,11,0,0
39,18,3,0,7.0,16,0,0
47,16,2,0,7.0,20,0,1
54,24,5,0,6.857142857142857,24,2,0
27,11,4,0,2.111111111111111,4,0,1
93,19,1,0,9.444444444444445,32,1,1
146,43,3,0,23.5,84,18,1
20,15,1,0,6.0,8,1,1
19,19,2,0,5.666666666666667,11,0,0
65,17,1,0,10.0,32,0,1
25,17,2,0,4.2,9,0,0
19,9,1,0,4.0,8,0,1
40,21,3,0,4.857142857142857,11,0,0
135,24,2,0,18.428571428571427,46,0,1
24,23,2,0,5.25,15,0,0
26,25,2,0,5.75,17,0,0
15,14,1,0,4.333333333333333,9,0,1
15,15,2,0,4.333333333333333,7,0,0
20,19,2,0,4.25,11,0,0
39,21,3,0,7.0,12,0,1
57,23,2,0,8.666666666666666,19,1,1
25,20,2,0,4.2,12,0,0
17,16,2,0,3.5,8,0,0
21,20,4,0,2.6666666666666665,6,0,0
60,20,1,0,11.2,32,0,1
129,22,2,0,17.571428571428573,56,13,0
46,22,2,0,6.833333333333333,18,2,1
64,12,1,0,5.5,14,1,1
25,24,2,0,5.5,16,0,0
25,24,2,0,5.5,17,1,1
14,14,2,0,4.0,6,0,0
50,16,2,0,6.285714285714286,19,0,0
46,19,3,0,6.833333333333333,16,3,0
10,9,1,0,2.6666666666666665,6,0,1
34,10,3,0,6.0,15,2,0
54,19,2,0,8.166666666666666,24,4,0
35,17,3,0,5.0,9,0,0
15,14,3,0,2.2,4,0,0
13,7,1,0,3.6666666666666665,5,2,1
48,11,3,0,6.0,14,2,0
36,14,2,0,4.285714285714286,9,0,1
63,35,3,0,11.8,17,4,1
80,35,4,0,10.571428571428571,40,1,1
26,13,3,0,4.4,8,0,0
32,21,2,0,7.25,17,1,1
39,38,2,0,9.0,20,0,1
57,27,3,0,8.666666666666666,13,2,1
246,15,14,0,12.722222222222221,44,32,1
42,19,4,0,4.375,6,0,0
148,22,5,0,6.842105263157895,32,3,1
54,25,2,0,6.857142857142857,21,0,1
82,34,3,0,12.833333333333334,21,6,1
15,15,2,0,4.333333333333333,7,0,0
28,17,2,0,4.8,9,1,0
73,19,3,0,8.25,32,1,1
12,11,2,0,2.25,3,0,0
67,16,5,0,6.555555555555555,31,4,1
36,10,2,0,8.25,20,0,1
246,13,3,0,29.875,125,16,1
185,18,1,0,45.5,161,21,1
30,29,2,0,6.75,18,1,0
129,42,3,0,25.0,69,13,1
240,10,15,0,10.476190476190476,26,19,1
29,18,3,0,4.0,9,1,0
60,24,3,0,7.714285714285714,16,5,0
38,16,2,0,5.5,15,0,1
66,25,3,0,8.571428571428571,22,3,1
18,18,2,0,5.333333333333333,10,1,0
15,14,2,0,3.0,6,0,0
36,16,3,0,5.166666666666667,8,0,0
13,12,2,0,2.5,4,0,0
16,16,2,0,4.666666666666667,8,1,0
64,12,3,0,6.222222222222222,12,1,0
35,19,3,0,5.0,12,0,1
22,21,2,0,4.75,13,0,0
78,31,3,0,14.8,28,6,1
30,16,1,0,6.75,12,1,1
28,22,3,0,3.8333333333333335,9,0,0
16,16,2,0,4.666666666666667,8,0,0
29,28,2,0,6.5,15,0,0
24,23,2,0,5.25,15,0,0
17,16,2,0,3.5,9,0,0
14,13,2,0,2.75,5,0,0
66,21,2,0,10.166666666666666,32,0,1
34,21,3,0,6.0,13,0,0
34,18,1,0,7.75,14,0,1
58,17,3,0,7.428571428571429,14,4,0
19,19,2,0,5.666666666666667,9,0,0
51,19,2,0,6.428571428571429,11,1,1
67,31,2,0,7.5,13,0,1
25,24,3,0,4.2,14,0,0
226,29,2,0,31.428571428571427,143,14,1
134,12,4,0,12.5,47,17,1
39,17,2,0,4.714285714285714,10,0,0
81,34,3,0,15.4,28,6,1
23,22,2,0,5.0,14,0,0
15,15,2,0,4.333333333333333,7,0,0
27,16,1,0,4.6,12,0,1
43,27,3,0,6.333333333333333,20,0,1
17,16,2,0,3.5,8,0,0
97,22,4,0,9.88888888888889,32,0,1
63,20,3,0,7.0,22,2,0
27,26,4,0,3.6666666666666665,9,0,0
23,18,2,0,3.8,11,0,1
22,21,2,0,4.75,13,1,0
35,17,3,0,5.0,9,0,0
56,13,3,0,6.125,20,0,0
35,16,4,0,4.142857142857143,7,0,0
115,19,6,0,7.923076923076923,32,2,1
39,23,2,0,5.666666666666667,15,2,1
23,22,2,0,5.0,14,0,0
26,13,3,0,4.4,8,0,0
219,15,14,0,11.222222222222221,28,22,1
15,15,2,0,4.333333333333333,7,0,0
21,20,2,0,4.5,12,0,0
26,19,3,0,3.5,10,0,0
63,38,3,0,11.8,20,5,1
24,23,2,0,5.25,12,0,1
25,8,1,0,4.2,9,0,0
23,23,2,0,7.0,13,0,0
21,20,3,0,3.4,10,0,0
49,23,2,0,7.333333333333333,19,0,1
24,23,2,0,5.25,15,0,0
135,28,5,0,10.333333333333334,36,15,1
75,15,1,0,11.666666666666666,32,2,1
80,9,1,0,6.363636363636363,40,0,1
19,18,2,0,4.0,10,0,0
28,19,2,0,4.8,11,0,0
146,32,3,0,28.4,97,18,1
33,17,4,0,3.857142857142857,5,1,0
23,23,3,0,5.0,13,0,0
